Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0034587~piRNA metabolic process	3	6.25	6.344798957747071E-4	F1R237, Q8CDF7, B5MCY1	37	13	12321	76.84615384615385	0.10682546106727753	0.11230294155212316	0.11230294155212316
UP_KW_PTM	KW-0325~Glycoprotein	18	37.5	6.644016287324957E-4	O42275, Q2KI97, P60901, P10522, Q24JV9, O45734, P15589, O60911, Q9YGZ9, P21109, Q00685, Q0EEE2, Q9YGV1, Q9Y6J6, P21927, A5X5Y0, P54097, P02767	27	2889	8802	2.0311526479750777	0.009261559277035203	0.007503945571520224	0.007503945571520224
GOTERM_CC_DIRECT	GO:0043186~P granule	3	6.25	9.028313579717551E-4	F1R237, Q8CDF7, B5MCY1	43	14	13014	64.85382059800665	0.06296366474470583	0.06500385777396636	0.06500385777396636
UP_KW_PTM	KW-1015~Disulfide bond	15	31.25	0.0010005260762026966	O42275, Q8MIH6, P10522, Q24JV9, O45734, P15589, O60911, Q9YGZ9, P21109, Q00685, Q9YGV1, P21927, A0JPB1, A5X5Y0, P54097	27	2117	8802	2.309872461029759	0.01391663286945799	0.007503945571520224	0.007503945571520224
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	3	6.25	0.004140156887822244	P60901, O45734, O60911	37	33	12321	30.272727272727277	0.5221592159873204	0.36640388457226863	0.36640388457226863
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	10	20.833333333333336	0.004267991202893215	O42275, Q00685, Q9YGV1, P21927, P06350, P54097, P02767, Q24JV9, O45734	39	1048	12124	2.9663339205323935	0.08980530486747462	0.09389580646365073	0.09389580646365073
UP_SEQ_FEATURE	DOMAIN:Tudor 6	2	4.166666666666666	0.00695150714438679	F1R237, B5MCY1	47	2	13212	281.1063829787234	0.6945236273336086	0.2949361444431258	0.2932012259464016
UP_SEQ_FEATURE	DOMAIN:Tudor 5	2	4.166666666666666	0.00695150714438679	F1R237, B5MCY1	47	2	13212	281.1063829787234	0.6945236273336086	0.2949361444431258	0.2932012259464016
UP_SEQ_FEATURE	DOMAIN:Tudor 7	2	4.166666666666666	0.00695150714438679	F1R237, B5MCY1	47	2	13212	281.1063829787234	0.6945236273336086	0.2949361444431258	0.2932012259464016
UP_SEQ_FEATURE	DOMAIN:Tudor 4	2	4.166666666666666	0.010409510980345617	F1R237, B5MCY1	47	3	13212	187.40425531914894	0.8311748492014679	0.2949361444431258	0.2932012259464016
